Cuba,1999,18,18,99.90031294857143,99.0,71.7076923076923,73.04615384615384,23.914285714285715,5.671428571428572,20.914285714285715,25.042857142857144,36.6,101.4,19570
Cuba,2000,18,18,99.91874319238094,99.0,72.1,73.3,23.642857142857146,5.614285714285714,20.976190476190478,25.12857142857143,36.9,100,18745
Cuba,2001,18,18,99.93717343619048,99.0,72.01666666666667,73.18333333333334,23.371428571428574,5.557142857142857,21.038095238095238,25.214285714285715,36.7,99.7,18895
Cuba,2002,18,18,99.95560368,99.95740613,71.93333333333332,73.06666666666666,23.1,5.5,21.1,25.3,36.7,99.7,19281
Cuba,2003,18,18,99.95881216,99.96082322666666,71.85,72.94999999999999,22.896875,5.528125,21.150000000000002,25.359375,36.6,99.7,19152
Cuba,2004,18,18,99.96202063999999,99.96424032333333,71.76666666666667,72.83333333333333,22.69375,5.55625,21.200000000000003,25.41875,37.3,99.7,19133
Cuba,2005,18,18,99.96522912,99.96765742,71.68333333333332,72.71666666666667,22.490625,5.584375,21.25,25.478125000000002,37.5,99.8,18452
Cuba,2006,18,18,99.9684376,99.97107451666666,71.6,72.6,22.2875,5.6125,21.3,25.5375,37.6,99.865,x
Cuba,2011,18,18,99.98448,99.98816,72.81052631578946,73.28421052631579,x,x,x,x,38.885714285714286,100.0,x
Cyprus,1973,18,18,x,x,x,x,3.8,0.7,24.2,25.9,x,x,x
Cyprus,1985,18,18,98.84757970363637,98.85371956909091,x,x,6.136842105263158,0.6368421052631579,23.50526315789474,26.594736842105263,36.4,101,880
Cyprus,1986,18,18,98.88568477772728,98.89028967681818,x,x,6.3315789473684205,0.631578947368421,23.447368421052634,26.652631578947368,36.6,100.7,708
Cyprus,1987,18,18,98.92378985181819,98.92685978454546,x,x,6.526315789473685,0.6263157894736842,23.38947368421053,26.710526315789473,36.9,100.5,701
Cyprus,1988,18,18,98.96189492590909,98.96342989227273,x,x,6.721052631578948,0.6210526315789473,23.33157894736842,26.768421052631577,37,100.6,732
Cyprus,1989,18,18,99.0,99.0,x,x,6.91578947368421,0.6157894736842104,23.273684210526316,26.826315789473686,37.5,100.5,677
Cyprus,1990,18,18,99.0,99.0,x,x,7.110526315789474,0.6105263157894737,23.21578947368421,26.88421052631579,37.7,100.6,722
Cyprus,1991,18,18,99.0,99.0,x,x,7.305263157894737,0.6052631578947368,23.157894736842106,26.942105263157895,38,100.8,655
Cyprus,1992,18,18,99.66419777,99.57990952,x,x,7.5,0.6,23.1,27,38.5,100.8,695
Cyprus,1993,18,18,99.67650154333333,99.59728716444445,x,x,6.977777777777778,0.611111111111111,23.333333333333336,27.18888888888889,38.4,100.9,518
Cyprus,1994,18,18,99.68880531666667,99.61466480888889,x,x,6.455555555555556,0.6222222222222222,23.566666666666666,27.377777777777776,38.5,101.5,459
Cyprus,1995,18,18,99.70110909,99.63204245333334,x,x,5.933333333333334,0.6333333333333333,23.8,27.566666666666666,38.3,100.3,413
Cyprus,1996,18,18,99.71341286333333,99.64942009777778,x,x,5.411111111111111,0.6444444444444444,24.033333333333335,27.755555555555556,38.7,102.2,370
Cyprus,1997,18,18,99.72571663666668,99.66679774222223,x,x,4.888888888888889,0.6555555555555556,24.266666666666666,27.944444444444443,39.4,102.6,331
Cyprus,1998,18,18,99.73802041,99.68417538666667,x,x,4.366666666666666,0.6666666666666666,24.5,28.133333333333333,40.1,102.9,323
Cyprus,1999,18,18,99.75032418333333,99.70155303111112,x,x,3.844444444444444,0.6777777777777777,24.733333333333334,28.322222222222223,40.7,103.2,321
Cyprus,2000,18,18,99.76262795666668,99.71893067555555,x,x,3.322222222222222,0.6888888888888889,24.966666666666665,28.51111111111111,41.4,103.1,272
Cyprus,2001,18,18,99.77493173,99.73630832,x,x,2.8,0.7,25.2,28.7,42.5,103.7,189
Cyprus,2002,18,18,99.78126972000001,99.74313172500001,x,x,2.69,0.7,25.47,28.91,43.3,104,173
Cyprus,2003,18,18,99.78760771,99.74995513,x,x,2.58,0.7,25.74,29.12,44,103.7,156
Cyprus,2004,18,18,99.79394570000001,99.756778535,x,x,2.4699999999999998,0.7,26.009999999999998,29.33,44.6,103.1,221
Cyprus,2005,18,18,99.80028369,99.76360194,x,x,2.36,0.7,26.279999999999998,29.54,45.2,105.5,180
Cyprus,2006,18,18,99.80662168,99.770425345,x,x,2.25,0.7,26.549999999999997,29.75,45.6,100.0,x
Cyprus,2011,18,18,99.83831163,99.80454237,x,x,1.7,0.7,27.9,30.8,47.79047619047619,100.0,x
Czech Republic,1970,18,18,99.0,99.0,24.3,66,8.5,1.1,21.2,24.3,x,x,x
Czech Republic,1977,18,18,99.0,99.0,49.3,95,8.43,1.17,21.27,24.51,x,x,x
Czech Republic,1980,18,18,99.0,99.0,50.09285714285714,91.35714285714286,8.4,1.2,21.3,24.6,47.77619047619047,99.0,x
Czech Republic,1985,18,18,99.0,99.0,51.41428571428571,85.28571428571429,7.9,1.3363636363636364,21.572727272727274,24.872727272727275,47.3,106.2,x
Czech Republic,1986,18,18,99.0,99.0,51.67857142857143,84.07142857142857,7.8,1.3636363636363635,21.627272727272725,24.927272727272726,47.3,106,x
Czech Republic,1987,18,18,99.0,99.0,51.94285714285714,82.85714285714286,7.7,1.3909090909090909,21.68181818181818,24.98181818181818,47.3,105.9,x
Czech Republic,1988,18,18,99.0,99.0,52.207142857142856,81.64285714285714,7.6,1.4181818181818182,21.736363636363635,25.036363636363635,47.4,105.9,x
Czech Republic,1989,18,18,99.0,99.0,52.471428571428575,80.42857142857143,7.5,1.4454545454545455,21.79090909090909,25.09090909090909,47.5,105.8,x
Czech Republic,1990,18,18,99.0,99.0,52.73571428571429,79.21428571428572,7.4,1.4727272727272727,21.845454545454544,25.145454545454545,47.5,106,x
Czech Republic,1991,18,18,99.0,99.0,53,78,7.3,1.5,21.9,25.2,46.9,106,20045
Czech Republic,1992,18,18,99.0,99.0,48.95,73.45,6.6499999999999995,1.37,22.29,25.54,45.8,106,19719
Czech Republic,1993,18,18,99.0,99.0,44.9,68.9,6.0,1.24,22.68,25.88,44.4,105.9,19088
Czech Republic,1994,18,18,99.0,99.0,49.325,69.67500000000001,5.35,1.1099999999999999,23.07,26.22,44.4,105.8,14341
Czech Republic,1995,18,18,99.0,99.0,53.75,70.45,4.699999999999999,0.98,23.46,26.56,44.2,105.7,10609
Czech Republic,1996,18,18,99.0,99.0,58.175,71.225,4.05,0.85,23.85,26.9,44,105.7,8139
Czech Republic,1997,18,18,99.0,99.0,62.6,72,3.3999999999999995,0.72,24.240000000000002,27.240000000000002,44,105.6,6939
Czech Republic,1998,18,18,99.0,99.0,64.01851851851852,72.22222222222223,2.75,0.59,24.63,27.580000000000002,44.2,105.6,6035
Czech Republic,1999,18,18,99.0,99.0,65.43703703703704,72.44444444444444,2.0999999999999996,0.45999999999999996,25.02,27.92,44.3,105.5,5347
Czech Republic,2000,18,18,99.0,99.0,66.85555555555555,72.66666666666667,1.4499999999999993,0.33000000000000007,25.41,28.26,44.3,105.5,4468
Czech Republic,2001,18,18,99.0,99.0,68.27407407407408,72.88888888888889,0.8,0.2,25.8,28.6,44.3,105.3,3827
Czech Republic,2002,18,18,99.0,99.0,69.69259259259259,73.11111111111111,0.74,0.18000000000000002,26.240000000000002,29.0,44.1,105.5,4453
Czech Republic,2003,18,18,99.0,99.0,71.11111111111111,73.33333333333333,0.68,0.16,26.68,29.400000000000002,44.2,105.3,3713
Czech Republic,2004,18,18,99.0,99.0,72.52962962962962,73.55555555555556,0.62,0.14,27.12,29.8,44.8,105.3,3659
Czech Republic,2005,18,18,99.0,99.0,x,x,0.56,0.12000000000000001,27.56,30.200000000000003,45,105.1,3502
Czech Republic,2006,18,18,99.0,99.0,x,x,0.5,0.1,28.0,30.6,45.3,100.0,x
Czech Republic,2011,18,18,99,99,x,x,0.2,0,30.2,32.6,44.82380952380952,100.0,x
Democratic Republic of the Congo,1984,15,18,x,x,4.4,25.8,32.3,4.7,20,24.9,41.714285714285715,99.0,x
Democratic Republic of the Congo,1985,15,18,x,x,4.1000000000000005,23.214285714285715,31.965217391304346,4.765217391304348,20.034782608695654,24.913043478260867,41.7,103.5,x
Democratic Republic of the Congo,1986,15,18,x,x,3.8000000000000003,20.62857142857143,31.630434782608692,4.8304347826086955,20.069565217391304,24.926086956521736,41.5,104.1,x
Democratic Republic of the Congo,1987,15,18,x,x,3.5,18.042857142857144,31.29565217391304,4.895652173913044,20.104347826086958,24.93913043478261,41.4,104.1,x
Democratic Republic of the Congo,1988,15,18,x,x,3.2,15.457142857142857,30.96086956521739,4.960869565217392,20.139130434782608,24.952173913043477,41.6,104.1,x
Democratic Republic of the Congo,1989,15,18,99.0,76.07049257999999,2.9,12.871428571428572,30.62608695652174,5.026086956521739,20.17391304347826,24.965217391304346,41.6,103.55,x
Democratic Republic of the Congo,1990,15,18,99.0,76.22971068166666,2.5999999999999996,10.285714285714285,30.291304347826085,5.091304347826087,20.208695652173912,24.978260869565215,41.6,103,x
Democratic Republic of the Congo,1991,15,18,99.0,76.38892878333333,2.3,7.7,29.956521739130434,5.156521739130435,20.243478260869566,24.991304347826087,41.5,102.94,x
Democratic Republic of the Congo,1992,15,18,96.16532803500002,76.548146885,2.51,10.07,29.621739130434783,5.221739130434782,20.27826086956522,25.004347826086956,41.5,102.88,x
Democratic Republic of the Congo,1993,15,18,93.30432084333334,76.70736498666666,2.7199999999999998,12.440000000000001,29.28695652173913,5.28695652173913,20.31304347826087,25.017391304347825,41.5,102.82000000000001,x
Democratic Republic of the Congo,1994,15,18,90.44331365166668,76.86658308833333,2.9299999999999997,14.81,28.952173913043477,5.352173913043479,20.347826086956523,25.030434782608694,41.4,102.76,x
Democratic Republic of the Congo,1995,15,18,87.58230646000001,77.02580119,3.14,17.18,28.617391304347827,5.417391304347826,20.382608695652173,25.043478260869563,41.9,102.7,x
Democratic Republic of the Congo,1996,15,18,84.72129926833334,77.18501929166666,3.35,19.55,28.282608695652172,5.482608695652174,20.417391304347827,25.056521739130435,41.9,102.66,x
Democratic Republic of the Congo,1997,15,18,81.86029207666668,77.34423739333333,3.56,21.92,27.94782608695652,5.547826086956522,20.452173913043477,25.069565217391304,41.5,102.62,x
Democratic Republic of the Congo,1998,15,18,78.99928488500001,77.503455495,3.7700000000000005,24.29,27.61304347826087,5.613043478260869,20.48695652173913,25.082608695652173,41.5,102.58,x
Democratic Republic of the Congo,1999,15,18,76.13827769333334,77.66267359666666,3.9800000000000004,26.66,27.278260869565216,5.678260869565218,20.52173913043478,25.09565217391304,41.5,102.54,x
Democratic Republic of the Congo,2000,15,18,73.27727050166668,77.82189169833333,4.19,29.03,26.943478260869565,5.743478260869566,20.556521739130435,25.10869565217391,41.4,102.5,x
Democratic Republic of the Congo,2001,15,18,70.41626331,77.9811098,4.4,31.4,26.608695652173914,5.808695652173913,20.59130434782609,25.121739130434783,41.5,102.42,x
Democratic Republic of the Congo,2002,15,18,67.55525611833333,78.14032790166667,4.633333333333334,29.599999999999998,26.273913043478263,5.873913043478261,20.62608695652174,25.13478260869565,41.4,102.34,x
Democratic Republic of the Congo,2003,15,18,64.69424892666667,78.29954600333333,4.866666666666667,27.8,25.93913043478261,5.939130434782609,20.660869565217393,25.14782608695652,41.3,102.25999999999999,x
Democratic Republic of the Congo,2004,15,18,61.833241735,78.458764105,5.1,26.0,25.604347826086958,6.004347826086956,20.695652173913043,25.16086956521739,41.4,102.17999999999999,x
Democratic Republic of the Congo,2005,15,18,58.972234543333336,78.61798220666667,5.333333333333333,24.2,25.269565217391307,6.069565217391304,20.730434782608697,25.17391304347826,41.4,102.1,x
Democratic Republic of the Congo,2006,15,18,56.11122735166667,78.77720030833333,5.566666666666666,22.4,24.934782608695656,6.1347826086956525,20.765217391304347,25.18695652173913,41.4,100.0,x
Democratic Republic of the Congo,2007,15,18,53.25022016,78.93641841,5.8,20.6,24.6,6.2,20.8,25.2,41.385714285714286,100.0,x
Democratic Republic of the Congo,2010,15,18,44.667198584999994,79.414072715,5.5,17.7,23.595652173913045,6.395652173913044,20.90434782608696,25.23913043478261,41.34285714285714,100.0,x
Denmark,1970,18,18,99.0,99.0,54,67,4.6,0.4,22,25.1,x,x,x
Denmark,1975,18,18,99.0,99.0,59.9,63,3.3,0.3,23.833333333333332,26.8,x,x,x
Denmark,1985,18,18,99.0,99.0,69.20769230769231,74.53846153846153,0.7,0.1,27.5,30.2,45.7,103,1866
Denmark,1986,18,18,99.0,99.0,70.13846153846154,75.6923076923077,1.17,0.21,27.25,29.95,45.9,102.9,1800
Denmark,1987,18,18,99.0,99.0,71.06923076923077,76.84615384615384,1.6400000000000001,0.31999999999999995,27.0,29.7,46.2,102.9,1727
Denmark,1988,18,18,99.0,99.0,72,78,2.1100000000000003,0.42999999999999994,26.75,29.45,45.7,102.9,1605
Denmark,1989,18,18,99.0,99.0,73.0,78.61111111111111,2.58,0.5399999999999999,26.5,29.2,45.7,102.9,1656
Denmark,1990,18,18,99.0,99.0,74.0,79.22222222222223,3.05,0.6499999999999999,26.25,28.95,46.1,102.9,1647
Denmark,1991,18,18,99.0,99.0,75.0,79.83333333333333,3.5200000000000005,0.7599999999999999,26.0,28.7,46.5,102.9,1617
Denmark,1992,18,18,99.0,99.0,76.0,80.44444444444444,3.99,0.8699999999999999,25.75,28.45,46.7,102.8,1706
Denmark,1993,18,18,99.0,99.0,77.0,81.05555555555556,4.46,0.9799999999999999,25.5,28.2,46.8,102.8,1549
Denmark,1994,18,18,99.0,99.0,78.0,81.66666666666667,4.930000000000001,1.0899999999999999,25.25,27.95,45.8,102.7,1521
Denmark,1995,18,18,99.0,99.0,79.0,82.27777777777777,5.4,1.2,25,27.7,45.3,102.6,1388
Denmark,1996,18,18,99.0,99.0,x,x,4.880000000000001,1.08,25.58,28.21,45.4,102.5,1253
Denmark,1997,18,18,99.0,99.0,x,x,4.36,0.96,26.16,28.72,45.5,102.5,x
Denmark,1998,18,18,99.0,99.0,x,x,3.8400000000000003,0.84,26.740000000000002,29.229999999999997,46.3,102.4,1161
Denmark,1999,18,18,99.0,99.0,x,x,3.3200000000000003,0.72,27.32,29.74,46.2,102.4,1122
Denmark,2000,18,18,99.0,99.0,x,x,2.8000000000000003,0.6,27.9,30.25,46.6,102.3,x
Denmark,2001,18,18,99.0,99.0,x,x,2.2800000000000002,0.48,28.48,30.759999999999998,46.7,102.3,1424
Denmark,2002,18,18,99.0,99.0,x,x,1.7600000000000002,0.36,29.060000000000002,31.269999999999996,46.5,102.2,908
Denmark,2003,18,18,99,99,x,x,1.2400000000000002,0.24,29.64,31.779999999999998,46.4,102.2,854
Denmark,2004,18,18,99.0,99.0,x,x,0.7200000000000006,0.11999999999999988,30.22,32.29,46.7,102.1,827
Denmark,2005,18,18,99.0,99.0,x,x,0.2,0,30.8,32.8,46.9,102.1,845
Denmark,2006,18,18,99.0,99.0,x,x,0.18333333333333335,0.0,30.833333333333336,32.8,46.9,100.0,x
Denmark,2011,18,18,99.0,99.0,x,x,0.1,0,31,32.8,47.18571428571428,100.0,x
Dominica,1970,16,16,x,x,x,x,1,0.3,29.6,32.5,x,x,x
Dominica,1981,16,16,x,x,59.42,64.8,0.4,0.2,30.8,33.3,x,x,x
Dominica,1982,16,16,x,x,57.5,62.3,0.39,0.19,30.880000000000003,33.51,x,x,x
Dominica,1985,16,16,x,x,51.739999999999995,54.8,0.36,0.16,31.12,34.14,x,99.0,405
Dominica,1986,16,16,x,x,49.82,52.3,0.35,0.15000000000000002,31.200000000000003,34.349999999999994,x,99.0,471
Dominica,1987,16,16,x,x,47.9,49.8,0.33999999999999997,0.14,31.28,34.559999999999995,x,99.0,418
Dominica,1988,16,16,x,x,45.98,47.3,0.33,0.13,31.36,34.769999999999996,x,99.0,436
Dominica,1989,16,16,x,x,44.059999999999995,44.8,0.32,0.12000000000000001,31.44,34.98,x,99.0,426
Dominica,1990,16,16,x,x,42.14,42.3,0.31,0.11000000000000001,31.520000000000003,35.19,x,100.8,x
Dominica,1991,16,16,83.87847757117635,83.87847757117635,40.22,39.8,0.3,0.1,31.6,35.4,x,100.8,x
Dominica,1992,16,16,84.72193777357832,84.72193777357832,38.3,37.3,0.29,0.11,31.69,35.51,x,99.1,x
Dominica,1993,16,16,85.56539797598029,85.56539797598029,36.379999999999995,34.8,0.27999999999999997,0.12000000000000001,31.78,35.62,x,97.5,x
Dominica,1994,16,16,86.40885817838226,86.40885817838226,34.459999999999994,32.3,0.27,0.13,31.87,35.73,x,95.6,x
Dominica,1995,16,16,87.25231838078423,87.25231838078423,x,x,0.26,0.14,31.96,35.839999999999996,x,94.1,x
Dominica,1996,16,16,88.0957785831862,88.0957785831862,x,x,0.25,0.15000000000000002,32.05,35.95,x,94.7,x
Dominica,1997,16,16,88.93923878558817,88.93923878558817,x,x,0.24,0.16,32.14,36.06,x,95.6,x
Dominica,1998,16,16,89.78269898799014,89.78269898799014,x,x,0.22999999999999998,0.17,32.230000000000004,36.17,x,96.4,x
Dominica,1999,16,16,90.62615919039212,90.62615919039212,x,x,0.22,0.18,32.32,36.28,x,96.4,x
Dominica,2000,16,16,91.46961939279409,91.46961939279409,x,x,0.21000000000000002,0.19,32.41,36.39,x,100.2,x
Dominica,2001,16,16,92.31307959519606,92.31307959519606,x,x,0.2,0.2,32.5,36.5,x,101.2,x
Dominica,2002,16,16,93.15653979759803,93.15653979759803,x,x,0.17419354838709677,0.1967741935483871,32.593548387096774,36.62903225806452,x,98.4,x
Dominica,2003,16,16,94,94,x,x,0.14838709677419357,0.19354838709677422,32.68709677419355,36.75806451612903,x,98.2,x
Dominica,2005,16,16,95.68692040480394,95.68692040480394,x,x,0.09677419354838711,0.1870967741935484,32.8741935483871,37.016129032258064,x,97.80000000000001,142
Dominican Republic,1970,18,18,x,x,19.203125,25.378124999999997,22.4,6,19.6,26.1,x,x,x
Dominican Republic,1975,18,18,x,x,26,31.8,21.627272727272725,5.090909090909091,20.6,26.19090909090909,x,x,x
Dominican Republic,1980,18,18,83.46802213666666,80.76282721366667,35,42,20.854545454545452,4.181818181818182,21.6,26.28181818181818,25.085714285714285,97.30000000000001,x
Dominican Republic,1981,18,18,83.93852604,81.25730657,37.266666666666666,43.266666666666666,20.7,4,21.8,26.3,25.52857142857143,97.38000000000001,x
Dominican Republic,1983,18,18,84.91748280666667,82.37552850142856,41.8,45.8,20.9,4.05,21.916666666666668,26.25,26.414285714285715,97.54,x
Dominican Republic,1985,18,18,85.89643957333334,83.49375043285714,45.06666666666667,48.6,21.099999999999998,4.1,22.033333333333335,26.2,27.3,97.7,x
Dominican Republic,1986,18,18,86.38591795666667,84.05286139857142,46.7,50,21.2,4.125,22.09166666666667,26.175,27.8,97.76,x
Dominican Republic,1987,18,18,86.87539634,84.6119723642857,47.7,51.28,21.299999999999997,4.15,22.15,26.15,28.2,97.82000000000001,x
Dominican Republic,1988,18,18,87.36487472333333,85.17108333,48.7,52.56,21.4,4.175,22.208333333333332,26.125,28.7,97.88,x
Dominican Republic,1989,18,18,87.85435310666666,85.73019429571428,49.7,53.839999999999996,21.5,4.2,22.266666666666666,26.1,29.2,97.94,x
Dominican Republic,1990,18,18,88.34383149,86.28930526142857,50.7,55.12,21.599999999999998,4.225,22.325,26.075,29.6,98,x
Dominican Republic,1991,18,18,88.83330987333333,86.84841622714285,51.7,56.4,21.7,4.25,22.383333333333333,26.05,30.1,100.46666666666667,x
Dominican Republic,1992,18,18,89.32278825666667,87.40752719285715,53.2,57.86,21.799999999999997,4.2749999999999995,22.441666666666666,26.025,30.5,102.93333333333334,x
Dominican Republic,1993,18,18,89.81226664,87.96663815857143,54.7,59.32,21.9,4.3,22.5,26,31,105.4,x
Dominican Republic,1994,18,18,90.30174502333334,88.52574912428571,56.2,60.78,21.92222222222222,4.277777777777778,22.433333333333334,26.011111111111113,31.2,101.9,x
Dominican Republic,1995,18,18,90.79122340666667,89.08486008999999,57.7,62.24,21.944444444444443,4.2555555555555555,22.366666666666667,26.022222222222222,31.5,98.4,x
Dominican Republic,1996,18,18,91.28070179000001,89.64397105571427,59.2,63.7,21.966666666666665,4.233333333333333,22.3,26.033333333333335,31.9,98.48,x
Dominican Republic,1997,18,18,91.77018017333333,90.20308202142857,60.86666666666667,65.53333333333333,21.988888888888887,4.211111111111111,22.233333333333334,26.044444444444444,32.4,98.56,x
Dominican Republic,1998,18,18,92.25965855666666,90.76219298714285,62.53333333333334,67.36666666666667,22.011111111111113,4.188888888888888,22.166666666666664,26.055555555555557,33,98.64,x
Dominican Republic,1999,18,18,92.74913694,91.32130395285714,64.2,69.2,22.033333333333335,4.166666666666666,22.099999999999998,26.066666666666666,33.5,98.72,x
Dominican Republic,2000,18,18,93.23861532333333,91.88041491857143,62.5,64.7,22.055555555555557,4.144444444444444,22.03333333333333,26.07777777777778,33.9,98.8,x
Dominican Republic,2001,18,18,93.72809370666667,92.43952588428571,63.95,67.25,22.07777777777778,4.122222222222222,21.966666666666665,26.08888888888889,34.1,99.8,x
Dominican Republic,2002,18,18,94.21757209,92.99863685,65.4,69.8,22.1,4.1,21.9,26.1,34.4,100.8,x
Dominican Republic,2003,18,18,94.760203504,93.324351198,64.05000000000001,67.675,23.02,4.199999999999999,21.72,25.96,34.4,100.3,x
Dominican Republic,2004,18,18,95.302834918,93.650065546,62.7,65.55,23.94,4.3,21.54,25.82,35.5,99.8,x
Dominican Republic,2005,18,18,95.845466332,93.975779894,61.35,63.425,24.86,4.3999999999999995,21.36,25.68,36.1,99.3,x
Dominican Republic,2006,18,18,96.388097746,94.30149424199999,60,61.3,25.78,4.5,21.18,25.54,36.6,99.38,x
Dominican Republic,2007,18,18,96.93072916,94.62720859,69.5,72.9,26.7,4.6,21,25.4,37.042857142857144,99.46,x
