Serbia,2005,18,18,99.27081,99.29105,18.6,41.2,5.2,1,25.9,29.8,42.6,102.2,5288,5085000
Serbia,2007,18,18,99.27081,99.29105,19.76,49.04,4.867610452,0.667610452,26.10245645,30.00245645,42.86564269,102.2134245,x,5020000
Serbia,2010,18,18,99.27081,99.29105,21.5,60.8,4.36902613,0.16902613,26.40614113,30.30614113,43.26410673,102.2335612,x,4930000
Serbia,2011,18,18,99.27081,99.29105,22.08,62.79,4.202831356,0.002831356,26.50736936,30.40736936,43.39692807,102.2402734,3854.967,x
Sierra Leone,1985,21,21,x,x,x,x,59.8,6.50625,18,28.35625,38.1,103.5,33574,1818000
Sierra Leone,1986,21,21,x,x,1.05,x,57.88571429,6.2625,18.25714286,28.2625,38.2,103.46,x,1870000
Sierra Leone,1987,21,21,x,x,1.275,x,55.97142857,6.01875,18.51428571,28.16875,38.3,103.42,x,1926000
Sierra Leone,1988,21,21,x,x,1.5,1.2,54.05714286,5.775,18.77142857,28.075,38.2,103.38,x,1979000
Sierra Leone,1989,21,21,x,x,1.725,1.55,52.14285714,5.53125,19.02857143,27.98125,38.3,103.34,x,2021000
Sierra Leone,1990,21,21,x,x,1.95,1.9,50.22857143,5.2875,19.28571429,27.8875,38.5,103.3,x,2046000
Sierra Leone,1991,21,21,x,x,2.175,2.25,48.31428571,5.04375,19.54285714,27.79375,38.5,103.26,x,2051000
Sierra Leone,1992,21,21,40.8510514,41.00013809,2.4,2.6,46.4,4.8,19.8,27.7,38.4,103.22,x,2040000
Sierra Leone,1993,21,21,41.44076448,42.55131398,2.5875,2.8125,45.66666667,4.933333333,19.81666667,27.63333333,38.4,103.18,x,2020000
Sierra Leone,1994,21,21,42.03047757,44.10248987,2.775,3.025,44.93333333,5.066666667,19.83333333,27.56666667,38.5,103.14,x,2000000
Sierra Leone,1995,21,21,42.62019065,45.65366576,2.9625,3.2375,44.2,5.2,19.85,27.5,38.4,103.1,x,1988000
Sierra Leone,1996,21,21,43.20990374,47.20484165,3.15,3.45,43.46666667,5.333333333,19.86666667,27.43333333,38.5,103.1,x,1985000
Sierra Leone,1997,21,21,43.79961682,48.75601754,3.3375,3.6625,42.73333333,5.466666667,19.88333333,27.36666667,38.4,103.1,x,1989000
Sierra Leone,1998,21,21,44.3893299,50.30719343,3.525,3.875,42,5.6,19.9,27.3,38.4,103.1,x,2006000
Sierra Leone,1999,21,21,44.97904299,51.85836932,3.7125,4.0875,41.26666667,5.733333333,19.91666667,27.23333333,38.5,103.1,x,2041000
Sierra Leone,2000,21,21,45.56875607,53.40954521,3.9,4.3,40.53333333,5.866666667,19.93333333,27.16666667,38.6,103.1,x,2096000
Sierra Leone,2001,21,21,46.15846916,54.9607211,3.98,4.5,39.8,6,19.95,27.1,38.6,103.75,x,2175000
Sierra Leone,2002,21,21,46.74818224,56.51189699,4.06,4.7,39.06666667,6.133333333,19.96666667,27.03333333,38.7,104.4,x,2274000
Sierra Leone,2003,21,21,47.33789533,58.06307288,4.14,4.9,38.33333333,6.266666667,19.98333333,26.96666667,38.7,105.05,x,2385000
Sierra Leone,2004,21,21,47.92760841,59.61424877,4.22,5.1,37.6,6.4,20,26.9,38.5,105.7,x,2493000
Sierra Leone,2005,21,21,48.51732149,61.16542466,4.3,5.3,35.925,5.025,20.125,26.725,38.5,103.1,x,2589000
Sierra Leone,2006,21,21,49.10703458,62.71660055,4.866666667,6.266666667,34.25,3.65,20.25,26.55,38.5,100,x,2669000
Sierra Leone,2007,21,21,49.69674766,64.26777644,5.433333333,7.233333333,32.575,2.275,20.375,26.375,38.51904762,100,x,2736000
Sierra Leone,2008,21,21,50.28646075,65.81895233,6,8.2,30.9,0.9,20.5,26.2,38.53809524,100,x,2793000
Sierra Leone,2011,21,21,52.0556,70.47248,6.675,9.25,27.13043478,0.16875,20.82608696,25.91875,38.5952381,100,x,x
Singapore,1970,21,21,x,x,52.525,59.8625,4.8,0.5,24.2,27.8,x,x,3121.534,1012000
Singapore,1973,21,21,x,x,52.8,60.1,4.05,0.47,24.8,27.98,x,x,x,1071000
Singapore,1977,21,21,95.94026097,96.07587414,62.8,71.3,3.05,0.43,25.6,28.22,x,x,x,1135000
Singapore,1980,21,21,96.28811608,96.40878473,60.4,73.04,2.3,0.4,26.2,28.4,33.90952381,95.7,x,1183000
Singapore,1982,21,21,96.84736557,96.89805195,58.8,74.2,2.12,0.36,26.36,28.7,34.38571429,95.94,x,1234000
Singapore,1985,21,21,97.68623981,97.63195278,55.32,69.88,1.85,0.3,26.6,29.15,35.1,96.3,1114,1329000
Singapore,1986,21,21,97.96586456,97.87658638,54.16,68.44,1.76,0.28,26.68,29.3,36,96.78,956,1361000
Singapore,1987,21,21,98.2454893,98.12121999,53,67,1.67,0.26,26.76,29.45,37,97.26,872,1392000
Singapore,1988,21,21,98.52511405,98.3658536,52.8,66.6,1.58,0.24,26.84,29.6,37.7,97.74,819,1425000
Singapore,1989,21,21,98.80473879,98.61048721,52.6,66.2,1.49,0.22,26.92,29.75,38.4,98.22,815,1460000
Singapore,1990,21,21,99.08436354,98.85512082,52.4,65.8,1.4,0.2,27,29.9,38.7,98.7,944,1499000
Singapore,1991,21,21,99.1263871,98.91060821,52.2,65.4,1.36,0.19,26.95,29.91,39,98.68,928,1541000
Singapore,1992,21,21,99.16841065,98.9660956,52,65,1.32,0.18,26.9,29.92,39.2,98.66,848,1587000
Singapore,1993,21,21,99.21043421,99.02158299,52.6,64.4,1.28,0.17,26.85,29.93,39,98.64,844,1635000
Singapore,1994,21,21,99.25245777,99.07707038,53.2,63.8,1.24,0.16,26.8,29.94,38.9,98.62,737,1683000
Singapore,1995,21,21,99.29448132,99.13255777,53.8,63.2,1.2,0.15,26.75,29.95,38.7,98.6,657,1730000
Singapore,1996,21,21,99.33650488,99.18804516,54.4,62.6,1.16,0.14,26.7,29.96,39.4,99.2,697,1775000
Singapore,1997,21,21,99.37852844,99.24353255,55,62,1.12,0.13,26.65,29.97,39.3,99.5,704,1819000
Singapore,1998,21,21,99.420552,99.29901994,55.09166667,62.07916667,1.08,0.12,26.6,29.98,39.5,99.8,793,1863000
Singapore,1999,21,21,99.46257555,99.35450733,55.18333333,62.15833333,1.04,0.11,26.55,29.99,39.7,100,873,1910000
Singapore,2000,21,21,99.50459911,99.40999472,55.275,62.2375,1,0.1,26.5,30,40,98.6,953,1961000
Singapore,2001,21,21,99.53080592,99.44278431,55.36666667,62.31666667,0.94,0.1,26.64,30.04,39,100.5,891,2016000
Singapore,2002,21,21,99.55701273,99.47557391,55.45833333,62.39583333,0.88,0.1,26.78,30.08,39.5,100.8,842,2076000
Singapore,2003,21,21,99.58321954,99.5083635,55.55,62.475,0.82,0.1,26.92,30.12,39.2,101,731,2138000
Singapore,2004,21,21,99.60942635,99.5411531,55.64166667,62.55416667,0.76,0.1,27.06,30.16,39.8,101.2,781,2201000
Singapore,2005,21,21,99.63563316,99.57394269,x,x,0.7,0.1,27.2,30.2,39.9,98.7,853,2264000
Singapore,2006,21,21,99.66183996,99.60673228,x,x,0.64,0.1,27.34,30.24,40.1,98.82,x,2327000
Singapore,2010,21,21,99.7666672,99.73789066,x,x,0.4,0.1,27.9,30.4,41.05238095,99.3,648.735,2573000
Slovakia,1980,18,18,99.6,99.7,x,x,7.2,1.2,22.2,25,45.81904762,99,x,2536000
Slovakia,1985,18,18,99.6,99.7,29.06,68.2,7.063636364,1.245454545,22.38181818,25.22727273,45.7,103.6,x,2630000
Slovakia,1986,18,18,99.6,99.7,31.05,69.16666667,7.036363636,1.254545455,22.41818182,25.27272727,45.8,103.8,x,2646000
Slovakia,1987,18,18,99.6,99.7,33.04,70.13333333,7.009090909,1.263636364,22.45454545,25.31818182,46,104,x,2661000
Slovakia,1988,18,18,99.6,99.7,35.03,71.1,6.981818182,1.272727273,22.49090909,25.36363636,46.1,104.2,9477,2674000
Slovakia,1989,18,18,99.6,99.7,37.02,72.06666667,6.954545455,1.281818182,22.52727273,25.40909091,46.2,104.3,9533,2688000
Slovakia,1990,18,18,99.6,99.7,39.01,73.03333333,6.927272727,1.290909091,22.56363636,25.45454545,46.3,104.5,9638,2700000
Slovakia,1991,18,18,99.6,99.7,41,74,6.9,1.3,22.6,25.5,46.3,104.9,11002,2712000
Slovakia,1992,18,18,99.6,99.7,45.1,74.96666667,6.39,1.21,22.88,25.78,46.2,105.1,10706,2724000
Slovakia,1993,18,18,99.6,99.7,49.2,75.93333333,5.88,1.12,23.16,26.06,46,105.2,10506,2735000
Slovakia,1994,18,18,99.6,99.7,53.3,76.9,5.37,1.03,23.44,26.34,44.5,105.3,8915,2744000
Slovakia,1995,18,18,99.6,99.7,57.4,77.86666667,4.86,0.94,23.72,26.62,44.7,105.3,7554,2752000
Slovakia,1996,18,18,99.6,99.7,61.5,78.83333333,4.35,0.85,24,26.9,45.2,105.4,x,2758000
Slovakia,1997,18,18,99.6,99.7,65.6,79.8,3.84,0.76,24.28,27.18,45.2,105.5,6523,2763000
Slovakia,1998,18,18,99.6,99.7,67.59,80.76666667,3.33,0.67,24.56,27.46,45,105.6,6044,2766000
Slovakia,1999,18,18,99.6,99.7,69.58,81.73333333,2.82,0.58,24.84,27.74,45.2,105.7,5665,2769000
Slovakia,2000,18,18,99.6,99.7,71.57,82.7,2.31,0.49,25.12,28.02,45.6,105.8,x,2771000
Slovakia,2001,18,18,99.6,99.7,73.56,83.66666667,1.8,0.4,25.4,28.3,45.5,105.9,4642,2772000
Slovakia,2002,18,18,99.6,99.7,75.55,84.63333333,1.64,0.36,25.84,28.66,45.4,106,4580,2772000
Slovakia,2003,18,18,99.6,99.7,77.54,85.6,1.48,0.32,26.28,29.02,45.4,106,x,2773000
Slovakia,2004,18,18,99.6,99.7,79.53,86.56666667,1.32,0.28,26.72,29.38,45.2,106,4229,2774000
Slovakia,2005,18,18,99.6,99.7,x,x,1.16,0.24,27.16,29.74,45.2,106.1,4115,2775000
Slovakia,2006,18,18,99.6,99.7,x,x,1,0.2,27.6,30.1,45.2,100,x,2778000
Slovakia,2010,18,18,99.6,99.7,x,x,1,0.2,29.1,31.4,45.1047619,100,3958.988,2792000
Slovenia,1970,18,18,x,x,14.2,70.6,x,x,x,x,x,x,x,862000
Slovenia,1985,18,18,98.88285391,98.89495826,43.6,75.58,2.58,0.62,23.03,27.09,45.9,106.7,x,1001000
Slovenia,1986,18,18,98.92190261,98.92997217,45.56,75.912,2.5,0.6,23.325,27.325,45.8,106.1,x,1010000
Slovenia,1987,18,18,98.9609513,98.96498609,47.52,76.244,2.42,0.58,23.62,27.56,45.8,106.1,2427,1018000
Slovenia,1988,18,18,99,99,49.48,76.576,2.34,0.56,23.915,27.795,45.7,106.1,2230,1024000
Slovenia,1989,18,18,99,99,51.44,76.908,2.26,0.54,24.21,28.03,45.6,106.2,1912,1029000
Slovenia,1990,18,18,99,99,53.4,77.24,2.18,0.52,24.505,28.265,45.5,106,1747,1032000
Slovenia,1991,18,18,99.7790094,99.73696648,55.36,77.572,2.1,0.5,24.8,28.5,45.6,106.1,1520,1033000
Slovenia,1992,18,18,99.78269868,99.7409706,57.32,77.904,1.936363636,0.454545455,25.29090909,28.82727273,45.9,106.1,1405,1033000
Slovenia,1993,18,18,99.78638795,99.74497471,59.28,78.236,1.772727273,0.409090909,25.78181818,29.15454545,46.4,106.2,1173,1031000
Slovenia,1994,18,18,99.79007723,99.74897883,61.24,78.568,1.609090909,0.363636364,26.27272727,29.48181818,45.9,106.3,1044,1029000
Slovenia,1995,18,18,99.79376651,99.75298295,63.2,78.9,1.445454545,0.318181818,26.76363636,29.80909091,46,105.3,975,1027000
Slovenia,1996,18,18,99.79745578,99.75698706,65.16,79.232,1.281818182,0.272727273,27.25454545,30.13636364,46.1,105.5,809,1024000
Slovenia,1997,18,18,99.80114506,99.76099118,67.12,79.564,1.118181818,0.227272727,27.74545455,30.46363636,46.5,105,x,1022000
Slovenia,1998,18,18,99.80483434,99.7649953,69.08,79.896,0.954545455,0.181818182,28.23636364,30.79090909,46.4,105.1,605,1020000
Slovenia,1999,18,18,99.80852362,99.76899942,71.04,80.228,0.790909091,0.136363636,28.72727273,31.11818182,46.2,105,549,1018000
Slovenia,2000,18,18,99.81221289,99.77300353,73,80.56,0.627272727,0.090909091,29.21818182,31.44545455,46.2,105.1,512,1017000
Slovenia,2001,18,18,99.81590217,99.77700765,74.96,80.892,0.463636364,0.045454545,29.70909091,31.77272727,46.1,104.6,442,1017000
Slovenia,2002,18,18,99.81959145,99.78101177,76.92,81.224,0.3,0,30.2,32.1,46.1,104.5,387,1018000
Slovenia,2003,18,18,99.82328072,99.78501588,x,x,0.322222222,0.011111111,30.25555556,32.22222222,45.9,104.3,368,1019000
Slovenia,2004,18,18,99.82697,99.78902,x,x,0.344444444,0.022222222,30.31111111,32.34444444,46.2,104.4,329,1020000
Slovenia,2005,18,18,99.83713429,99.79134857,x,x,0.366666667,0.033333333,30.36666667,32.46666667,46.3,105,372,1022000
Slovenia,2006,18,18,99.84729857,99.79367714,x,x,0.388888889,0.044444444,30.42222222,32.58888889,46.2,100,x,1024000
Slovenia,2011,18,18,99.89812,99.80532,x,x,0.5,0.1,30.7,33.2,46.27142857,100,x,x
South Africa,1980,18,18,84.97325648,85.34620182,x,x,5.6,0.9,25.7,27.8,43.44761905,99,x,14615000
South Africa,1985,18,18,87.76447318,87.8937669,45.36,46.98,5.2,0.9,26.1,27.9,42.4,101.1,x,16588000
South Africa,1986,18,18,88.32271652,88.40327991,46.12,47.66,5.036363636,0.890909091,26.26363636,28.11818182,42.1,101.3,x,16977000
South Africa,1987,18,18,88.88095986,88.91279293,46.88,48.34,4.872727273,0.881818182,26.42727273,28.33636364,42,101.5,x,17359000
South Africa,1988,18,18,89.4392032,89.42230595,47.64,49.02,4.709090909,0.872727273,26.59090909,28.55454545,41.9,101.7,x,17746000
South Africa,1989,18,18,89.99744653,89.93181896,48.4,49.7,4.545454545,0.863636364,26.75454545,28.77272727,41.8,101.9,x,18153000
South Africa,1990,18,18,90.55568987,90.44133198,49.14444444,50.43333333,4.381818182,0.854545455,26.91818182,28.99090909,41.6,102.1,x,18589000
South Africa,1991,18,18,91.11393321,90.95084499,49.88888889,51.16666667,4.218181818,0.845454545,27.08181818,29.20909091,41.2,100.2,x,19061000
South Africa,1992,18,18,91.67217655,91.46035801,50.63333333,51.9,4.054545455,0.836363636,27.24545455,29.42727273,40.9,100.925,x,19560000
South Africa,1993,18,18,92.23041989,91.96987102,51.37777778,52.63333333,3.890909091,0.827272727,27.40909091,29.64545455,40.6,101.65,x,20069000
South Africa,1994,18,18,92.78866323,92.47938404,52.12222222,53.36666667,3.727272727,0.818181818,27.57272727,29.86363636,40.3,102.375,x,20561000
South Africa,1995,18,18,93.34690657,92.98889705,52.86666667,54.1,3.563636364,0.809090909,27.73636364,30.08181818,40.1,103.1,x,21018000
South Africa,1996,18,18,93.90514991,93.49841007,53.61111111,54.83333333,3.4,0.8,27.9,30.3,39.9,108,161918.228,21432000
South Africa,1997,18,18,94.28578301,93.82084368,54.35555556,55.56666667,3.542857143,1,27.91428571,30.34285714,39.7,107.6,x,21810000
South Africa,1998,18,18,94.66641611,94.1432773,55.1,56.3,3.685714286,1.2,27.92857143,30.38571429,39.4,107.2,x,22164000
South Africa,1999,18,18,95.04704922,94.46571091,55.88333333,56.9,3.828571429,1.4,27.94285714,30.42857143,39.1,106.8,x,22512000
South Africa,2000,18,18,95.42768232,94.78814452,56.66666667,57.5,3.971428571,1.6,27.95714286,30.47142857,38.9,103.5,x,22869000
South Africa,2001,18,18,95.80831542,95.11057814,57.45,58.1,4.114285714,1.8,27.97142857,30.51428571,38.8,107.8,166890.372,23235000
South Africa,2002,18,18,96.18894852,95.43301175,58.23333333,58.7,4.257142857,2,27.98571429,30.55714286,38.7,107.8,x,23607000
South Africa,2003,18,18,96.56958162,95.75544537,59.01666667,59.3,4.4,2.2,28,30.6,38.6,109.6,x,23983000
South Africa,2004,18,18,96.95021472,96.07787898,59.8,59.9,4.275,2.0125,28.325,30.9,38.3,102.7,x,24361000
South Africa,2005,18,18,97.33084783,96.40031259,60.56,60.58,4.15,1.825,28.65,31.2,38.1,103.6,x,24738000
South Africa,2006,18,18,97.71148093,96.72274621,61.32,61.26,4.025,1.6375,28.975,31.5,38,100,x,25117000
South Africa,2007,18,18,98.09211403,97.04517982,62.08,61.94,3.9,1.45,29.3,31.8,37.79047619,100,x,25495000
South Africa,2011,18,18,98.78257297,98.40523501,65.12,64.66,3.4,0.7,30.6,33,36.95238095,100,x,x
Spain,1970,18,18,x,x,8.051724138,42.61034483,3.1,0.6,23.7,27.5,x,x,18254.53,17311000
Spain,1977,18,18,x,x,18.6,47.1,4.690909091,1.363636364,23.31818182,26.54545455,x,x,x,18618000
Spain,1981,18,18,98.6419492,98.64133357,28.3,53.25,5.6,1.8,23.1,26,27.74761905,99,x,19233000
Spain,1985,18,18,99.0130413,99.00082014,38,59.4,4.32,1.36,24.26,26.96,29.9,103.8,x,19601000
Spain,1986,18,18,99.10581433,99.09069178,40.94,61.57,4,1.25,24.55,27.2,30.3,103.8,26731,19662000
Spain,1987,18,18,99.19858736,99.18056342,43.88,63.74,3.68,1.14,24.84,27.44,32.5,103.9,25435,19714000
Spain,1988,18,18,99.29136038,99.27043506,46.82,65.91,3.36,1.03,25.13,27.68,33.7,104,24446,19758000
Spain,1989,18,18,99.38413341,99.36030671,49.76,68.08,3.04,0.92,25.42,27.92,33.9,104,21349,19801000
Spain,1990,18,18,99.47690643,99.45017835,52.7,70.25,2.72,0.81,25.71,28.16,34.4,104.1,19284,19845000
Spain,1991,18,18,99.56967946,99.54004999,55.64,72.42,2.4,0.7,26,28.4,34.8,104.2,17875,19895000
Spain,1992,18,18,99.56740198,99.54231001,58.58,74.59,2.28,0.67,26.33,28.72,35.6,104.2,16347,19951000
Spain,1993,18,18,99.5651245,99.54457002,61.52,76.76,2.16,0.64,26.66,29.04,36.3,104.2,14783,20012000
Spain,1994,18,18,99.56284702,99.54683004,64.46,78.93,2.04,0.61,26.99,29.36,37.1,104.2,13140,20071000
Spain,1995,18,18,99.56056954,99.54909005,67.4,81.1,1.92,0.58,27.32,29.68,37.7,104.2,11981,20128000
Spain,1996,18,18,99.55829206,99.55135007,67.05,78.75,1.8,0.55,27.65,30,38,104.2,11174,20179000
Spain,1997,18,18,99.55601458,99.55361008,66.7,76.4,1.68,0.52,27.98,30.32,38.5,104.2,11264,20228000
Spain,1998,18,18,99.55373711,99.5558701,66.35,74.05,1.56,0.49,28.31,30.64,38.6,104.2,10901,20294000
Spain,1999,18,18,99.55145963,99.55813011,66,71.7,1.44,0.46,28.64,30.96,38.9,104.3,x,20401000
Spain,2000,18,18,99.54918215,99.56039013,65.47142857,70.84285714,1.32,0.43,28.97,31.28,39.5,104.1,x,20564000
Spain,2001,18,18,99.54690467,99.56265014,64.94285714,69.98571429,1.2,0.4,29.3,31.6,39,104,x,20788000
Spain,2002,18,18,99.54462719,99.56491016,64.41428571,69.12857143,1.138709677,0.393548387,29.48064516,31.73225806,39.7,103.9,x,21065000
Spain,2003,18,18,99.54234971,99.56717017,63.88571429,68.27142857,1.077419355,0.387096774,29.66129032,31.86451613,40.4,103.6,x,21379000
Spain,2004,18,18,99.54007223,99.56943019,63.35714286,67.41428571,1.016129032,0.380645161,29.84193548,31.99677419,40.6,103.4,x,21706000
Spain,2005,18,18,99.53779475,99.5716902,62.82857143,66.55714286,0.95483871,0.374193548,30.02258065,32.12903226,40.9,103,12365.122,22028000
Spain,2006,18,18,99.54795173,99.5758493,62.3,65.7,0.893548387,0.367741935,30.20322581,32.26129032,41.2,100,x,22340000
Spain,2007,18,18,99.55810871,99.5800084,63.80689655,66.34137931,0.832258065,0.361290323,30.38387097,32.39354839,41.73809524,100,x,22642000
Spain,2008,18,18,99.56430812,99.52782032,65.3137931,66.98275862,0.770967742,0.35483871,30.56451613,32.52580645,42.27619048,100,x,22924000
Spain,2009,18,18,99.55732019,99.63875348,66.82068966,67.62413793,x,x,x,x,42.81428571,100,x,23173000
Spain,2010,18,18,99.59463173,99.50677069,68.32758621,68.26551724,x,x,x,x,43.35238095,100,11907.181,23381000
Sri Lanka,1971,18,18,x,x,15.44193548,40,10.6,0.6,23.5,28.1,x,x,x,6192000
Sri Lanka,1975,18,18,x,x,19.7,43.2,10.32,0.76,23.86,28.02,x,x,x,6716000
Sri Lanka,1977,18,18,x,x,26.9,48.6,10.18,0.84,24.04,27.98,x,x,x,6980000
Sri Lanka,1981,18,18,90.19226616,91.87976546,33.7,47.7,9.9,1,24.4,27.9,30.61428571,95.58,x,7490000
Sri Lanka,1982,18,18,90.46208449,92.03904161,31.9,57.8,9.4,1.04,24.5,27.885,30.68571429,95.86,x,7608000
Sri Lanka,1985,18,18,91.27153947,92.51687007,37.12,60.14,7.9,1.16,24.8,27.84,30.9,96.7,29754,7961000
Sri Lanka,1986,18,18,91.54135779,92.67614622,38.86,60.92,7.4,1.2,24.9,27.825,30.4,96.2,28866,8084000
Sri Lanka,1987,18,18,91.81117612,92.83542237,40.6,61.7,6.9,1.24,25,27.81,31.9,96.2,28038,8210000
Sri Lanka,1988,18,18,92.08099445,92.99469852,41.11666667,62.43333333,7.178571429,1.28,24.91428571,27.795,33.3,96.2,25817,8336000
Sri Lanka,1989,18,18,92.35081277,93.15397467,41.63333333,63.16666667,7.457142857,1.32,24.82857143,27.78,34.7,96.2,28569,8459000
Sri Lanka,1990,18,18,92.6206311,93.31325082,42.15,63.9,7.735714286,1.36,24.74285714,27.765,36.1,98,x,8577000
Sri Lanka,1991,18,18,92.89044943,93.47252698,42.66666667,64.63333333,8.014285714,1.4,24.65714286,27.75,34.6,97.55,26201,8690000
Sri Lanka,1992,18,18,93.16026775,93.63180313,43.18333333,65.36666667,8.292857143,1.44,24.57142857,27.735,33.1,97.1,x,8798000
Sri Lanka,1993,18,18,93.43008608,93.79107928,43.7,66.1,8.571428571,1.48,24.48571429,27.72,33.2,96.65,x,8900000
Sri Lanka,1994,18,18,93.6999044,93.95035543,44.54285714,66.65714286,8.85,1.52,24.4,27.705,33.4,96.2,x,8994000
Sri Lanka,1995,18,18,93.96972273,94.10963158,45.38571429,67.21428571,9.128571429,1.56,24.31428571,27.69,32.7,99,28495,9080000
Sri Lanka,1996,18,18,94.23954106,94.26890773,46.22857143,67.77142857,9.407142857,1.6,24.22857143,27.675,32.3,96.2,28410,9155000
Sri Lanka,1997,18,18,94.50935938,94.42818388,47.07142857,68.32857143,9.685714286,1.64,24.14285714,27.66,31.8,96.2,x,9221000
Sri Lanka,1998,18,18,94.77917771,94.58746004,47.91428571,68.88571429,9.964285714,1.68,24.05714286,27.645,34.9,96.2,x,9287000
Sri Lanka,1999,18,18,95.04899604,94.74673619,48.75714286,69.44285714,10.24285714,1.72,23.97142857,27.63,33.1,96.2,x,9360000
Sri Lanka,2000,18,18,95.31881436,94.90601234,49.6,70,10.52142857,1.76,23.88571429,27.615,33.1,100.5,x,9448000
Sri Lanka,2001,18,18,95.58863269,95.06528849,50.11666667,69.66666667,10.8,1.8,23.8,27.6,33,102.1,27633,9554000
Sri Lanka,2002,18,18,96.05874902,95.45764715,50.63333333,69.33333333,10.53333333,1.84,23.76666667,27.58333333,32.8,102.1,x,9675000
Sri Lanka,2003,18,18,96.52886535,95.85000581,51.15,69,10.26666667,1.88,23.73333333,27.56666667,32.7,102.1666667,x,9805000
Sri Lanka,2004,18,18,96.99898169,96.24236448,51.66666667,68.66666667,10,1.92,23.7,27.55,32.4,102.2333333,x,9934000
Sri Lanka,2005,18,18,97.46909802,96.63472314,52.18333333,68.33333333,9.733333333,1.96,23.66666667,27.53333333,32.4,102.3,x,10056000
Sri Lanka,2006,18,18,97.93921435,97.0270818,52.7,68,9.466666667,2,23.63333333,27.51666667,32.4,100,x,10168000
Sri Lanka,2007,18,18,97.9605083,97.17979394,53.76451613,68.8,9.2,2.04,23.6,27.5,32.47142857,100,x,10273000
Sri Lanka,2008,18,18,97.98180225,97.33250608,54.82903226,69.6,9.161111111,2.08,23.60277778,27.48333333,32.54285714,100,x,10372000
Sri Lanka,2010,18,18,98.58897215,97.68653757,56.95806452,71.2,9.083333333,x,23.60833333,x,32.68571429,100,x,10571000
Suriname,1964,20,20,x,x,x,x,19.8,2.8,18.6,23.6,x,x,x,162000
Suriname,1985,20,20,x,x,47.4,49.2,11.19,1.6975,23.955,27.905,31.4,100.5,1899,185000
Suriname,1986,20,20,x,x,47.28571429,49.02857143,10.78,1.645,24.21,28.11,32.8,100.4,1711,187000
Suriname,1987,20,20,x,x,47.17142857,48.85714286,10.37,1.5925,24.465,28.315,33.3,100.3,x,190000
Suriname,1988,20,20,x,x,47.05714286,48.68571429,9.96,1.54,24.72,28.52,34.6,100.2,1500,193000
Suriname,1989,20,20,x,x,46.94285714,48.51428571,9.55,1.4875,24.975,28.725,35.3,100.1,1755,197000
Suriname,1990,20,20,x,x,46.82857143,48.34285714,9.14,1.435,25.23,28.93,35.8,100,1634,200000
Suriname,1991,20,20,x,x,46.71428571,48.17142857,8.73,1.3825,25.485,29.135,35.3,99.8,1553,203000
Suriname,1992,20,20,84.8128003,90.90217977,46.6,48,8.32,1.33,25.74,29.34,35,99.6,1701,206000
Suriname,1993,20,20,85.58998663,91.29498838,45.85,47.2625,7.91,1.2775,25.995,29.545,33.3,99.6,1854,209000
Suriname,1994,20,20,86.36717296,91.68779699,45.1,46.525,7.5,1.225,26.25,29.75,33.6,99.6,1468,212000
Suriname,1995,20,20,87.1443593,92.0806056,44.35,45.7875,7.09,1.1725,26.505,29.955,34.3,99.6,1438,215000
Suriname,1996,20,20,87.92154563,92.47341421,43.6,45.05,6.68,1.12,26.76,30.16,34.3,99.58,1561,218000
Suriname,1997,20,20,88.69873196,92.86622282,42.85,44.3125,6.27,1.0675,27.015,30.365,35.3,99.56,1858,221000
