C̫te d�۪Ivoire,2001,29.1
C̫te d�۪Ivoire,2000,29.2
C̫te d�۪Ivoire,1999,29.4
C̫te d�۪Ivoire,1998,29.6
C̫te d�۪Ivoire,1997,29.7
C̫te d�۪Ivoire,1996,29.9
C̫te d�۪Ivoire,1995,30
C̫te d�۪Ivoire,1994,29.9
C̫te d�۪Ivoire,1993,30
C̫te d�۪Ivoire,1992,29.9
C̫te d�۪Ivoire,1991,30
C̫te d�۪Ivoire,1990,30
C̫te d�۪Ivoire,1989,29.9
C̫te d�۪Ivoire,1988,29.8
C̫te d�۪Ivoire,1987,29.7
C̫te d�۪Ivoire,1986,29.6
C̫te d�۪Ivoire,1985,29.6
Croatia,2006,45.2
Croatia,2005,45
Croatia,2004,44.8
Croatia,2003,44.6
Croatia,2002,44.5
Croatia,2001,44.4
Croatia,2000,44.2
Croatia,1999,44.1
Croatia,1998,43.9
Croatia,1997,43.8
Croatia,1996,43.6
Croatia,1995,43.4
Croatia,1994,43.2
Croatia,1993,43
Croatia,1992,42.8
Croatia,1991,42.5
Croatia,1990,42.1
Croatia,1989,41.8
Croatia,1988,41.6
Croatia,1987,41.5
Croatia,1986,41.3
Croatia,1985,41.1
Cuba,2006,37.6
Cuba,2005,37.5
Cuba,2004,37.3
Cuba,2003,36.6
Cuba,2002,36.7
Cuba,2001,36.7
Cuba,2000,36.9
Cuba,1999,36.6
Cuba,1998,36.3
Cuba,1997,35.9
Cuba,1996,35.7
Cuba,1995,35.5
Cuba,1994,35.2
Cuba,1993,35
Cuba,1992,34.9
Cuba,1991,34.8
Cuba,1990,34.6
Cuba,1989,34.2
Cuba,1988,33.8
Cuba,1987,33.3
Cuba,1986,32.7
Cuba,1985,32.2
Cyprus,2006,45.6
Cyprus,2005,45.2
Cyprus,2004,44.6
Cyprus,2003,44
Cyprus,2002,43.3
Cyprus,2001,42.5
Cyprus,2000,41.4
Cyprus,1999,40.7
Cyprus,1998,40.1
Cyprus,1997,39.4
Cyprus,1996,38.7
Cyprus,1995,38.3
Cyprus,1994,38.5
Cyprus,1993,38.4
Cyprus,1992,38.5
Cyprus,1991,38
Cyprus,1990,37.7
Cyprus,1989,37.5
Cyprus,1988,37
Cyprus,1987,36.9
Cyprus,1986,36.6
Cyprus,1985,36.4
Czech Republic,2006,45.3
Czech Republic,2005,45
Czech Republic,2004,44.8
Czech Republic,2003,44.2
Czech Republic,2002,44.1
Czech Republic,2001,44.3
Czech Republic,2000,44.3
Czech Republic,1999,44.3
Czech Republic,1998,44.2
Czech Republic,1997,44
Czech Republic,1996,44
Czech Republic,1995,44.2
Czech Republic,1994,44.4
Czech Republic,1993,44.4
Czech Republic,1992,45.8
Czech Republic,1991,46.9
Czech Republic,1990,47.5
Czech Republic,1989,47.5
Czech Republic,1988,47.4
Czech Republic,1987,47.3
Czech Republic,1986,47.3
Czech Republic,1985,47.3
Denmark,2006,46.9
Denmark,2005,46.9
Denmark,2004,46.7
Denmark,2003,46.4
Denmark,2002,46.5
Denmark,2001,46.7
Denmark,2000,46.6
Denmark,1999,46.2
Denmark,1998,46.3
Denmark,1997,45.5
Denmark,1996,45.4
Denmark,1995,45.3
Denmark,1994,45.8
Denmark,1993,46.8
Denmark,1992,46.7
Denmark,1991,46.5
Denmark,1990,46.1
Denmark,1989,45.7
Denmark,1988,45.7
Denmark,1987,46.2
Denmark,1986,45.9
Denmark,1985,45.7
Djibouti,2006,39.4
Djibouti,2005,39.3
Djibouti,2004,39.4
Djibouti,2003,39.4
Djibouti,2002,39.7
Djibouti,2001,39.6
Djibouti,2000,39.8
Djibouti,1999,39.8
Djibouti,1998,39.9
Djibouti,1997,40.2
Djibouti,1996,40.2
Djibouti,1995,40.7
Djibouti,1994,40.9
Djibouti,1993,40.7
Djibouti,1992,40.8
Djibouti,1991,40.9
Djibouti,1990,40.8
Djibouti,1989,40.7
Djibouti,1988,40.8
Djibouti,1987,40.9
Djibouti,1986,40.5
Djibouti,1985,41
Dominican Republic,2006,36.6
Dominican Republic,2005,36.1
Dominican Republic,2004,35.5
Dominican Republic,2003,34.4
Dominican Republic,2002,34.4
Dominican Republic,2001,34.1
Dominican Republic,2000,33.9
Dominican Republic,1999,33.5
Dominican Republic,1998,33
Dominican Republic,1997,32.4
Dominican Republic,1996,31.9
Dominican Republic,1995,31.5
Dominican Republic,1994,31.2
Dominican Republic,1993,31
Dominican Republic,1992,30.5
Dominican Republic,1991,30.1
Dominican Republic,1990,29.6
Dominican Republic,1989,29.2
Dominican Republic,1988,28.7
Dominican Republic,1987,28.2
Dominican Republic,1986,27.8
Dominican Republic,1985,27.3
Ecuador,2006,42.9
Ecuador,2005,42.4
Ecuador,2004,41.9
Ecuador,2003,40
Ecuador,2002,39.6
Ecuador,2001,41.3
Ecuador,2000,40.5
Ecuador,1999,39.6
Ecuador,1998,38.8
Ecuador,1997,37.6
Ecuador,1996,37.6
Ecuador,1995,36
Ecuador,1994,34.4
Ecuador,1993,32.8
Ecuador,1992,31.1
Ecuador,1991,29.4
Ecuador,1990,27.8
Ecuador,1989,27
Ecuador,1988,26.3
Ecuador,1987,25.6
Ecuador,1986,24.9
Ecuador,1985,24.2
Egypt,2006,21.8
Egypt,2005,21.8
Egypt,2004,21.8
Egypt,2003,22.7
Egypt,2002,22.5
Egypt,2001,22.2
Egypt,2000,21.8
Egypt,1999,21.6
Egypt,1998,21.1
Egypt,1997,21.7
Egypt,1996,22.2
Egypt,1995,22.8
Egypt,1994,23.6
Egypt,1993,23.2
Egypt,1992,22.8
Egypt,1991,23.4
Egypt,1990,26.4
Egypt,1989,28.4
Egypt,1988,27
Egypt,1987,25.5
Egypt,1986,24.1
Egypt,1985,23
El Salvador,2006,40.8
El Salvador,2005,40.3
El Salvador,2004,39.7
El Salvador,2003,38.5
El Salvador,2002,38.4
El Salvador,2001,38.2
El Salvador,2000,38.1
El Salvador,1999,38
El Salvador,1998,37.6
El Salvador,1997,35.8
El Salvador,1996,35.6
El Salvador,1995,35.8
El Salvador,1994,36.7
El Salvador,1993,36
El Salvador,1992,34.9
El Salvador,1991,41.2
El Salvador,1990,41.2
El Salvador,1989,40.5
El Salvador,1988,39.8
El Salvador,1987,39.1
El Salvador,1986,38.4
El Salvador,1985,37.6
Equatorial Guinea,2006,37.1
Equatorial Guinea,2005,36.5
Equatorial Guinea,2004,37
