Maldives,1998,0,0,x,x,x,x,x,x,x,x,30.9,96.7,x,x
Maldives,1999,0,0,x,x,33,42,x,x,x,x,31.4,96.8,589,x
Maldives,2000,0,0,96.4,96.2,x,x,x,x,x,x,33.3,94.8,518,x
Maldives,2001,0,0,x,x,x,x,x,x,x,x,34,96.9,508,x
Maldives,2002,0,0,x,x,x,x,x,x,x,x,35.1,96.9,379,x
Maldives,2003,0,0,x,x,x,x,x,x,x,x,35.6,96.9,281,x
Maldives,2004,0,0,x,x,34,39,x,x,x,x,37.8,96.9,x,x
Maldives,2005,0,0,x,x,x,x,x,x,x,x,39.3,95,x,x
Maldives,2006,0,0,x,x,x,x,6.7,0.8,22.9,26.4,39.8,x,x,x
Maldives,2009,0,0,x,x,27,34.7,5.6,x,22.4,x,x,x,x,x
Mali,1976,15,18,x,x,x,x,51.1,1.8,18.1,27.6,x,x,x,x
Mali,1985,15,18,x,x,x,x,x,x,x,x,46.3,103.5,x,x
Mali,1986,15,18,x,x,x,x,x,x,x,x,46.5,x,x,x
Mali,1987,15,18,x,x,1.3,4.7,44.1,1.2,18.9,28.1,46.5,104.7,58366,x
Mali,1988,15,18,x,x,x,x,x,x,x,x,46.6,x,x,x
Mali,1989,15,18,x,x,x,x,x,x,x,x,46.7,x,x,x
Mali,1990,15,18,x,x,x,x,x,x,x,x,46.8,104.4,x,x
Mali,1991,15,18,x,x,x,x,x,x,x,x,46.9,x,x,x
Mali,1992,15,18,x,x,x,x,x,x,x,x,47.1,x,x,x
Mali,1993,15,18,x,x,x,x,x,x,x,x,47.1,x,x,x
Mali,1994,15,18,x,x,x,x,x,x,x,x,47.2,x,x,x
Mali,1995,15,18,x,x,x,x,x,x,x,x,47.3,105.1,x,x
Mali,1996,15,18,x,x,4.5,6.7,49.7,4.8,18.4,25.8,47.4,108,x,x
Mali,1997,15,18,x,x,x,x,x,x,x,x,47.6,x,x,x
Mali,1998,15,18,11.9,26.7,x,x,x,x,x,x,47.7,102,x,x
Mali,1999,15,18,x,x,x,x,x,x,x,x,47.8,x,x,x
Mali,2000,15,18,x,x,x,x,x,x,x,x,47.9,105.5,x,x
Mali,2001,15,18,x,x,5.7,8.1,48.6,1.7,18.5,25.9,48.2,x,x,x
Mali,2002,15,18,x,x,x,x,x,x,x,x,48.2,x,x,x
Mali,2003,15,18,15.9,32.7,x,x,x,x,x,x,48.2,x,x,x
Mali,2004,15,18,x,x,x,x,x,x,x,x,48.7,x,x,x
Mali,2005,15,18,x,x,x,x,x,x,x,x,49,105.5,x,x
Mali,2006,15,18,x,x,6.3,8.2,52.6,10.7,17.8,24,49.3,x,x,x
Malta,1967,18,18,x,x,x,x,2.7,0.3,24,25.8,x,x,x,x
Malta,1971,18,18,x,x,16,87,x,x,x,x,x,x,x,x
Malta,1985,18,18,x,x,x,x,3.1,0.4,22.2,26.2,22,103.4,139,x
Malta,1986,18,18,x,x,x,x,x,x,x,x,22.6,102.9,147,x
Malta,1987,18,18,x,x,x,x,x,x,x,x,22.6,103.4,141,x
Malta,1988,18,18,x,x,x,x,x,x,x,x,23.2,103.4,138,x
Malta,1989,18,18,x,x,x,x,x,x,x,x,23,103.4,148,x
Malta,1990,18,18,x,x,x,x,x,x,x,x,23.6,102.6,144,x
Malta,1991,18,18,x,x,x,x,x,x,x,x,24,102.3,x,x
Malta,1992,18,18,x,x,x,x,x,x,x,x,25.2,102.3,164,x
Malta,1993,18,18,x,x,46,85.8,x,x,x,x,25.4,102.2,176,x
Malta,1994,18,18,x,x,x,x,x,x,x,x,25.7,102.1,150,x
Malta,1995,18,18,89.2,86.4,x,x,2.7,0.7,21.9,26.4,26.4,101.9,142,x
Malta,1996,18,18,x,x,x,x,x,x,x,x,26.6,101.8,239,x
Malta,1997,18,18,x,x,x,x,x,x,x,x,26.9,101.7,243,x
Malta,1998,18,18,x,x,x,x,x,x,x,x,27.9,101.7,234,x
Malta,1999,18,18,x,x,x,x,x,x,x,x,28,101.6,233,x
Malta,2000,18,18,x,x,x,x,x,x,x,x,28.9,101.8,239,x
Malta,2001,18,18,x,x,x,x,x,x,x,x,29.7,102,240,x
Malta,2002,18,18,x,x,x,x,x,x,x,x,31.9,101.8,232,x
Malta,2003,18,18,x,x,x,x,x,x,x,x,31.4,101.8,219,x
Malta,2004,18,18,x,x,x,x,x,x,x,x,32.7,101.8,223,x
Malta,2005,18,18,x,x,x,x,0.5,0.1,25.3,28.2,33.7,101.3,230,x
Malta,2006,18,18,x,x,x,x,x,x,x,x,34.9,x,x,x
Malta,2010,18,18,x,x,x,x,0.5,0.1,28.2,31,x,x,x,x
Mauritania,1977,18,18,x,x,x,x,43,1.8,19.5,27.5,x,x,x,x
Mauritania,1981,18,18,x,x,0.3,0.8,x,x,x,x,x,x,x,x
Mauritania,1985,18,18,x,x,x,x,x,x,x,x,40.7,100.1,x,x
Mauritania,1986,18,18,x,x,x,x,x,x,x,x,40.5,x,x,x
Mauritania,1987,18,18,x,x,x,x,x,x,x,x,40.4,x,x,x
Mauritania,1988,18,18,x,x,x,x,36,3.5,20.5,28.1,40.3,101.9,x,x
Mauritania,1989,18,18,x,x,x,x,x,x,x,x,40.4,x,x,x
Mauritania,1990,18,18,x,x,x,x,x,x,x,x,40.2,99.8,x,x
Mauritania,1991,18,18,x,x,x,x,17.4,1.6,23,29.7,40.4,x,x,x
Mauritania,1992,18,18,x,x,1.2,4.1,x,x,x,x,40.2,x,x,x
Mauritania,1993,18,18,x,x,x,x,x,x,x,x,40.3,101.4,x,x
Mauritania,1994,18,18,x,x,x,x,x,x,x,x,40.2,101.3,x,x
Mauritania,1995,18,18,x,x,x,x,x,x,x,x,40.2,99.4,x,x
Mauritania,1996,18,18,x,x,x,x,x,x,x,x,40.1,x,x,x
Mauritania,1997,18,18,x,x,x,x,x,x,x,x,40.1,x,x,x
Mauritania,1998,18,18,x,x,x,x,x,x,x,x,40.1,x,x,x
Mauritania,1999,18,18,x,x,x,x,x,x,x,x,39.9,x,x,x
Mauritania,2000,18,18,43.4,59.5,x,x,27.7,0.5,21.8,29.4,39.7,98.6,x,x
Mauritania,2001,18,18,x,x,5.1,8,x,x,x,x,39.8,x,x,x
Mauritania,2002,18,18,x,x,x,x,x,x,x,x,39.4,x,x,x
Mauritania,2003,18,18,x,x,x,x,x,x,x,x,39.4,x,x,x
Mauritania,2004,18,18,x,x,x,x,x,x,x,x,39.4,x,x,x
Mauritania,2005,18,18,x,x,x,x,x,x,x,x,39.3,97.8,x,x
Mauritania,2006,18,18,x,x,x,x,x,x,x,x,39.2,x,x,x
Mauritania,2007,18,18,x,x,8,9.3,x,x,x,x,x,x,x,x
Mauritius,1972,18,18,x,x,x,x,13.2,0.7,22.5,27.2,x,x,x,x
Mauritius,1975,18,18,x,x,29.2,45.7,x,x,x,x,x,x,x,x
Mauritius,1983,18,18,x,x,x,x,11.2,0.6,23.7,27.4,x,x,x,x
Mauritius,1985,18,18,x,x,44.2,74.6,x,x,x,x,34.8,100.7,x,x
Mauritius,1986,18,18,x,x,x,x,x,x,x,x,34.5,x,x,x
Mauritius,1987,18,18,x,x,x,x,x,x,x,x,34.3,x,x,x
Mauritius,1988,18,18,x,x,x,x,x,x,x,x,34.3,x,x,x
Mauritius,1989,18,18,x,x,x,x,x,x,x,x,34,x,x,x
Mauritius,1990,18,18,74.7,85.1,x,x,11.3,0.6,23.8,28.2,33.9,100.2,2129,x
Mauritius,1991,18,18,x,x,49.2,74.6,x,x,x,x,33.5,x,2229,x
Mauritius,1992,18,18,x,x,x,x,x,x,x,x,33.5,99.7,2220,x
Mauritius,1993,18,18,x,x,x,x,x,x,x,x,33.3,99.6,x,x
Mauritius,1994,18,18,x,x,x,x,x,x,x,x,33.2,99.7,2328,x
Mauritius,1995,18,18,x,x,x,x,x,x,x,x,33.1,100.4,2180,x
Mauritius,1996,18,18,x,x,x,x,x,x,x,x,33.3,99.9,2174,x
Mauritius,1997,18,18,x,x,x,x,x,x,x,x,33.5,101,2100,x
Mauritius,1998,18,18,x,x,x,x,x,x,x,x,33.7,101.2,1979,x
Mauritius,1999,18,18,x,x,x,x,x,x,x,x,34,101.5,1955,x
Mauritius,2000,18,18,80.5,88.2,x,x,9.8,0.7,22.6,28.5,34.2,101,1960,x
Mauritius,2001,18,18,x,x,x,x,x,x,x,x,34.4,101.8,1713,x
Mauritius,2002,18,18,x,x,39.3,75.8,x,x,x,x,34.3,102,1730,x
Mauritius,2003,18,18,x,x,x,x,x,x,x,x,34.4,102.1,1720,x
Mauritius,2004,18,18,x,x,x,x,x,x,x,x,35.3,102.2,x,x
Mauritius,2005,18,18,x,x,x,x,x,x,x,x,35.7,101.4,1560,x
Mauritius,2006,18,18,x,x,x,x,x,x,x,x,35.9,x,x,x
Mexico,1970,14,16,x,x,x,x,21.2,5.2,21.2,24.4,x,x,x,x
Mexico,1977,14,16,x,x,23.3,30.3,x,x,x,x,x,x,x,x
Mexico,1979,14,16,x,x,32,37.8,x,x,x,x,x,x,x,x
Mexico,1980,14,16,x,x,x,x,20.5,7,21.6,24.1,x,x,x,x
Mexico,1982,14,16,x,x,41.5,47.7,x,x,x,x,x,x,x,x
Mexico,1985,14,16,x,x,x,x,x,x,x,x,29.4,101.2,x,x
Mexico,1986,14,16,x,x,x,x,x,x,x,x,29.8,x,x,x
Mexico,1987,14,16,x,x,44.6,52.7,x,x,x,x,30.2,x,x,x
Mexico,1988,14,16,x,x,x,x,x,x,x,x,30.6,x,x,x
Mexico,1989,14,16,x,x,x,x,x,x,x,x,30.3,x,x,x
Mexico,1990,14,16,85,90.3,x,x,15.9,5.4,22.4,24.7,30,101.7,x,x
Mexico,1991,14,16,x,x,x,x,x,x,x,x,29.7,100.8,x,x
Mexico,1992,14,16,x,x,55.2,63.1,x,x,x,x,30.1,100.8,x,x
Mexico,1993,14,16,x,x,x,x,x,x,x,x,30.6,100.8,x,x
Mexico,1994,14,16,x,x,x,x,x,x,x,x,31.2,100.9,x,x
Mexico,1995,14,16,x,x,57.5,66.5,x,x,x,x,32,102.3,x,x
Mexico,1996,14,16,x,x,x,x,x,x,x,x,31.7,101.2,x,x
Mexico,1997,14,16,x,x,59.5,68.4,x,x,x,x,33.1,101.4,x,x
Mexico,1998,14,16,x,x,x,x,x,x,x,x,32.9,101.7,x,x
Mexico,1999,14,16,x,x,x,x,x,x,x,x,32.7,101.9,x,x
Mexico,2000,14,16,88.7,92.6,x,x,17.2,5.9,22.7,25,33,102.6,x,x
Mexico,2001,14,16,x,x,x,x,x,x,x,x,32.7,102.2,x,x
Mexico,2002,14,16,88.7,92,x,x,x,x,x,x,33.3,102.4,x,x
Mexico,2003,14,16,x,x,69.3,74.5,x,x,x,x,33.3,102.5,x,x
Mexico,2004,14,16,89.6,92.4,x,x,x,x,x,x,34.4,102.7,x,x
Mexico,2005,14,16,90.2,93.2,x,x,x,x,x,x,34.8,104.8,x,x
Mexico,2006,14,16,x,x,66.5,70.9,x,x,x,x,35.3,x,x,x
Mexico,2010,14,16,x,x,x,x,17,6.4,23,25.5,x,x,x,x
Mongolia,1979,18,18,x,x,x,x,15.4,1.8,21.6,24.9,x,x,x,x
Mongolia,1985,18,18,x,x,x,x,x,x,x,x,39.9,99,x,x
Mongolia,1986,18,18,x,x,x,x,x,x,x,x,40.2,99.6,x,x
Mongolia,1987,18,18,x,x,x,x,x,x,x,x,40.4,99.6,x,x
Mongolia,1988,18,18,x,x,x,x,x,x,x,x,40.7,99.7,x,x
Mongolia,1989,18,18,x,x,x,x,9,1.6,22.6,25,40.7,100,x,x
Mongolia,1990,18,18,x,x,x,x,x,x,x,x,41,100.4,4468,x
Mongolia,1991,18,18,x,x,x,x,x,x,x,x,40.9,103.4,x,x
Mongolia,1992,18,18,x,x,x,x,x,x,x,x,40.8,103.5,x,x
Mongolia,1993,18,18,x,x,x,x,x,x,x,x,40.7,103.7,x,x
Mongolia,1994,18,18,x,x,41.2,57.3,x,x,x,x,40.6,103.6,4500,x
Mongolia,1995,18,18,x,x,x,x,x,x,x,x,40.4,100,3990,x
Mongolia,1996,18,18,x,x,x,x,3.4,x,23.6,x,40.5,102.9,3747,x
Mongolia,1997,18,18,x,x,x,x,x,x,x,x,40.4,103,4917,x
Mongolia,1998,18,18,x,x,45.7,59.9,x,x,x,x,40.4,103.4,3708,x
Mongolia,1999,18,18,x,x,x,x,x,x,x,x,40.4,102.5,3995,x
Mongolia,2000,18,18,97.5,98,54.4,67.4,5.6,1.3,23.7,25.7,40.4,100.1,3666,x
Mongolia,2001,18,18,x,x,x,x,x,x,x,x,40.3,102.9,4046,x
Mongolia,2002,18,18,x,x,x,x,x,x,x,x,40.4,103.9,3068,x
Mongolia,2003,18,18,x,x,58.4,69,x,x,x,x,40.3,104.1,2680,x
Mongolia,2004,18,18,x,x,x,x,x,x,x,x,40.4,104.4,2761,x
Mongolia,2005,18,18,x,x,60.6,66,x,x,x,x,40.4,100.5,2262,x
Mongolia,2006,18,18,x,x,x,x,x,x,x,x,40.4,x,x,x
Mongolia,2008,18,18,x,x,49.6,55.2,x,x,x,x,x,x,x,x
Mongolia,2010,18,18,x,x,x,x,3.6,1.2,24.2,26.2,x,x,x,x
Morocco,1971,18,18,x,x,x,x,33.8,4.1,19.1,25,x,x,x,x
Morocco,1980,18,18,x,x,16.4,19.4,x,x,x,x,x,x,x,x
Morocco,1982,18,18,x,x,x,x,18.5,2.1,22.2,27.1,x,x,x,x
Morocco,1984,18,18,x,x,21.2,25.5,x,x,x,x,x,x,x,x
Morocco,1985,18,18,x,x,x,x,x,x,x,x,22.3,100.1,x,x
Morocco,1986,18,18,x,x,x,x,x,x,x,x,22.7,x,x,x
Morocco,1987,18,18,x,x,28.9,35.9,x,x,x,x,22.7,x,x,x
Morocco,1988,18,18,x,x,x,x,x,x,x,x,23.2,x,x,x
Morocco,1989,18,18,x,x,x,x,x,x,x,x,23.4,104.3,x,x
Morocco,1990,18,18,x,x,x,x,x,x,x,x,23.7,100.5,31012,x
Morocco,1991,18,18,x,x,x,x,x,x,x,x,24.1,104,34742,x
Morocco,1992,18,18,x,x,35.5,41.5,x,x,x,x,24.3,103.9,x,x
Morocco,1993,18,18,x,x,x,x,x,x,x,x,24.6,103.8,49847,x
Morocco,1994,18,18,28.7,55.2,x,x,12.8,1.1,25.3,29.8,25.1,101,x,x
Morocco,1995,18,18,x,x,42.4,50.3,x,x,x,x,25.3,101.2,37211,x
Morocco,1996,18,18,x,x,x,x,x,x,x,x,25.9,101,48372,x
Morocco,1997,18,18,x,x,48.8,58.4,x,x,x,x,26.3,101,50632,x
Morocco,1998,18,18,x,x,x,x,x,x,x,x,26.8,101,50083,x
Morocco,1999,18,18,x,x,x,x,x,x,x,x,27.2,101,48561,x
Morocco,2000,18,18,x,x,x,x,x,x,x,x,25.9,102.2,47467,x
Morocco,2001,18,18,x,x,x,x,x,x,x,x,24.6,101,46065,x
Morocco,2002,18,18,x,x,x,x,x,x,x,x,24.5,101,x,x
Morocco,2003,18,18,x,x,x,x,11.1,x,26.4,x,25.9,101,x,x
Morocco,2004,18,18,39.6,65.7,52,63,11.1,0.8,26.4,31.2,26,102.7,x,x
Morocco,2005,18,18,x,x,x,x,x,x,x,x,26.1,103.2,x,x
Morocco,2006,18,18,x,x,x,x,x,x,x,x,26.2,x,x,x
Mozambique,1970,14,16,x,x,x,x,30.8,4,19.9,24.7,x,x,x,x
Mozambique,1980,14,16,x,x,x,x,52.4,8.4,17.8,22.6,x,x,x,x
Mozambique,1985,14,16,x,x,x,x,x,x,x,x,51.3,105.1,x,x
Mozambique,1986,14,16,x,x,x,x,x,x,x,x,51.7,104.3,x,x
Mozambique,1987,14,16,x,x,x,x,x,x,x,x,52.4,104.5,x,x
Mozambique,1988,14,16,x,x,x,x,x,x,x,x,53,105,x,x
Mozambique,1989,14,16,x,x,x,x,x,x,x,x,53.6,105.5,x,x
Mozambique,1990,14,16,x,x,x,x,x,x,x,x,54,109.2,x,x
Mozambique,1991,14,16,x,x,x,x,x,x,x,x,54.1,106.7,x,x
Mozambique,1992,14,16,x,x,x,x,x,x,x,x,54,106.8,x,x
Mozambique,1993,14,16,x,x,x,x,x,x,x,x,53.9,106.6,x,x
Mozambique,1994,14,16,x,x,x,x,x,x,x,x,53.8,106.3,x,x
Mozambique,1995,14,16,x,x,x,x,x,x,x,x,53.6,109.6,x,x
Mozambique,1996,14,16,x,x,x,x,x,x,x,x,53.6,110.5,x,x
Mozambique,1997,14,16,25,54.8,5.1,5.6,47.1,3.8,18,22.6,53.6,111.2,x,x
Mozambique,1998,14,16,x,x,x,x,x,x,x,x,53.6,112,x,x
Mozambique,1999,14,16,x,x,x,x,x,x,x,x,53.6,112.8,x,x
Mozambique,2000,14,16,x,x,x,x,x,x,x,x,53.6,108.1,x,x
Mozambique,2001,14,16,x,x,x,x,x,x,x,x,53.7,x,x,x
Mozambique,2002,14,16,x,x,x,x,x,x,x,x,53.7,x,x,x
Mozambique,2003,14,16,x,x,x,x,43.3,x,18.7,x,53.7,x,x,x
Mozambique,2004,14,16,x,x,11.8,16.5,x,x,x,x,53.5,x,x,x
Mozambique,2005,14,16,x,x,x,x,x,x,x,x,53.4,106.7,x,x
Mozambique,2006,14,16,x,x,x,x,x,x,x,x,53.4,x,x,x
Mozambique,2007,14,16,x,x,x,x,44.8,8.4,18.9,23.3,x,x,x,x
Mozambique,2008,14,16,x,x,12.2,16.2,x,x,x,x,x,x,x,x
Mozambique,2011,14,16,x,x,11.3,11.6,x,x,x,x,x,x,x,x
Myanmar,1973,18,18,x,x,x,x,22,7.8,21.3,23.9,x,x,x,x
Myanmar,1983,18,18,x,x,x,x,16.9,6.7,22.4,24.6,x,x,x,x
Myanmar,1985,18,18,x,x,x,x,x,x,x,x,44.6,100.8,x,x
Myanmar,1986,18,18,x,x,x,x,x,x,x,x,44.6,101.2,x,x
Myanmar,1987,18,18,x,x,x,x,x,x,x,x,44.6,x,x,x
Myanmar,1988,18,18,x,x,x,x,x,x,x,x,44.7,x,x,x
Myanmar,1989,18,18,x,x,x,x,x,x,x,x,44.7,x,x,x
Myanmar,1990,18,18,x,x,x,x,x,x,x,x,44.7,100.8,x,x
Myanmar,1991,18,18,x,x,13.6,16.8,10.7,3.3,24.5,26.4,44.7,101.8,x,x
Myanmar,1992,18,18,x,x,x,x,x,x,x,x,44.7,101.8,x,x
Myanmar,1993,18,18,x,x,x,x,x,x,x,x,44.7,101.1,x,x
Myanmar,1994,18,18,x,x,x,x,x,x,x,x,44.7,101.2,x,x
Myanmar,1995,18,18,x,x,x,x,x,x,x,x,44.7,100.9,x,x
Myanmar,1996,18,18,x,x,x,x,x,x,x,x,44.7,x,x,x
Myanmar,1997,18,18,x,x,28.3,32.7,x,x,x,x,44.8,101.4,x,x
Myanmar,1998,18,18,x,x,x,x,x,x,x,x,44.8,x,x,x
Myanmar,1999,18,18,x,x,x,x,x,x,x,x,44.8,x,x,x
Myanmar,2000,18,18,86.4,93.9,x,x,x,x,x,x,44.8,101.2,x,x
Myanmar,2001,18,18,x,x,32.8,37,8.4,x,25.8,x,44.9,x,x,x
Myanmar,2002,18,18,x,x,x,x,x,x,x,x,44.9,x,x,x
Myanmar,2003,18,18,x,x,x,x,x,x,x,x,45,x,x,x
Myanmar,2004,18,18,x,x,x,x,x,x,x,x,45,x,x,x
Myanmar,2005,18,18,x,x,x,x,x,x,x,x,45.1,101.9,x,x
Myanmar,2006,18,18,x,x,x,x,x,x,x,x,45.1,x,x,x
Myanmar,2007,18,18,x,x,38.4,41,7.2,4,26.1,27.6,x,x,x,x
Myanmar,2010,18,18,x,x,45.7,46,x,x,x,x,x,x,x,x
Namibia,1960,21,21,x,x,x,x,11.2,0.9,21.8,27.8,x,x,x,x
Namibia,1985,21,21,x,x,x,x,x,x,x,x,49.7,106.2,x,x
Namibia,1986,21,21,x,x,x,x,x,x,x,x,49,x,x,x
Namibia,1987,21,21,x,x,x,x,x,x,x,x,47.3,x,x,x
Namibia,1988,21,21,x,x,x,x,x,x,x,x,47.4,x,x,x
Namibia,1989,21,21,x,x,32.1,40.9,x,x,x,x,46.2,x,x,x
Namibia,1990,21,21,x,x,x,x,x,x,x,x,44.8,104.8,x,x
Namibia,1991,21,21,74,77.8,x,x,6.7,1.1,27.3,31.1,45,105.4,x,x
Namibia,1992,21,21,x,x,26,28.9,x,x,x,x,45.5,x,x,x
Namibia,1993,21,21,x,x,x,x,x,x,x,x,45,x,x,x
Namibia,1994,21,21,x,x,x,x,x,x,x,x,45.4,x,x,x
Namibia,1995,21,21,x,x,x,x,x,x,x,x,45.3,104,x,x
Namibia,1996,21,21,x,x,x,x,x,x,x,x,45.3,x,x,x
Namibia,1997,21,21,x,x,x,x,x,x,x,x,45.4,x,x,x
Namibia,1998,21,21,x,x,x,x,x,x,x,x,45.1,x,x,x
Namibia,1999,21,21,x,x,x,x,x,x,x,x,44.9,x,x,x
Namibia,2000,21,21,x,x,42.6,43.7,6.1,2.6,27.5,30.1,44.8,103.6,x,x
Namibia,2001,21,21,83.5,86.8,x,x,5.7,0.8,28.9,32.2,44.3,106.2,x,x
Namibia,2002,21,21,x,x,x,x,x,x,x,x,44,x,x,x
Namibia,2003,21,21,x,x,x,x,x,x,x,x,44,x,x,x
Namibia,2004,21,21,x,x,x,x,x,x,x,x,44.1,x,x,x
Namibia,2005,21,21,x,x,x,x,x,x,x,x,43.8,103,x,x
Namibia,2006,21,21,x,x,x,x,5.4,0.4,28.3,30.2,43.8,x,x,x
Namibia,2007,21,21,x,x,53.5,55.1,x,x,x,x,x,x,x,x
Nepal,1971,20,20,x,x,x,x,60.7,27,17.5,21.1,x,x,x,x
Nepal,1976,20,20,x,x,2.4,2.4,x,x,x,x,x,x,x,x
Nepal,1981,20,20,x,x,6.8,6.8,50.8,25.9,17.9,21.5,x,x,x,x
Nepal,1985,20,20,x,x,x,x,x,x,x,x,35.8,98.1,x,x
Nepal,1986,20,20,x,x,15.1,15.1,x,x,x,x,36.1,x,x,x
Nepal,1987,20,20,x,x,x,x,x,x,x,x,36.5,x,x,x
Nepal,1988,20,20,x,x,x,x,x,x,x,x,36.9,x,x,x
Nepal,1989,20,20,x,x,x,x,x,x,x,x,37.3,x,x,x
Nepal,1990,20,20,x,x,x,x,x,x,x,x,37.9,98.4,x,x
Nepal,1991,20,20,17.4,49.2,24.1,24.1,46.6,20,18.5,21.7,38.5,100.5,x,x
Nepal,1992,20,20,x,x,x,x,x,x,x,x,38.7,x,x,x
Nepal,1993,20,20,x,x,x,x,x,x,x,x,38.9,x,x,x
Nepal,1994,20,20,x,x,x,x,x,x,x,x,39.1,x,x,x
Nepal,1995,20,20,x,x,x,x,x,x,x,x,39.3,101,x,x
Nepal,1996,20,20,x,x,26,28.5,x,x,x,x,39.5,100.4,x,x
Nepal,1997,20,20,x,x,x,x,x,x,x,x,39.7,x,x,x
Nepal,1998,20,20,x,x,x,x,x,x,x,x,39.8,x,x,x
Nepal,1999,20,20,x,x,x,x,x,x,x,x,40,100.3,x,x
Nepal,2000,20,20,x,x,37.1,37.3,x,x,x,x,40.1,101.4,x,x
Nepal,2001,20,20,34.9,62.7,35.4,39.3,33.7,12,19.6,23,40.4,100.2,x,x
Nepal,2002,20,20,x,x,x,x,x,x,x,x,40.7,100.1,x,x
Nepal,2003,20,20,x,x,x,x,x,x,x,x,41,100,x,x
Nepal,2004,20,20,x,x,37.9,38.3,x,x,x,x,40.4,99.9,x,x
Nepal,2005,20,20,x,x,x,x,x,x,x,x,40.5,101.8,x,x
Nepal,2006,20,20,x,x,44.2,48,x,x,x,x,40.6,x,x,x
Nepal,2011,20,20,x,x,43.2,49.7,28.9,7,19.9,23.7,x,x,x,x
Netherlands,1969,18,18,x,x,41.6,59,x,x,x,x,x,x,x,x
Netherlands,1970,18,18,x,x,x,x,4.9,0.7,22,25.2,x,x,x,x
Netherlands,1975,18,18,x,x,69.1,75,x,x,x,x,x,x,x,x
Netherlands,1977,18,18,x,x,65.2,73,x,x,x,x,x,x,x,x
Netherlands,1982,18,18,x,x,73.9,76.9,x,x,x,x,x,x,x,x
Netherlands,1985,18,18,x,x,x,x,1.4,0.1,25.2,27.9,37.1,102.2,4116,x
Netherlands,1986,18,18,x,x,x,x,x,x,x,x,37.3,102.3,4051,x
Netherlands,1987,18,18,x,x,x,x,x,x,x,x,37.4,102.3,3985,x
Netherlands,1988,18,18,x,x,72,76.2,x,x,x,x,38.1,102.3,4187,x
Netherlands,1989,18,18,x,x,x,x,x,x,x,x,38.2,102.4,4243,x
Netherlands,1990,18,18,x,x,x,x,x,x,x,x,39.1,102.3,4377,x
Netherlands,1991,18,18,x,x,x,x,x,x,x,x,39.5,102.3,4131,x
Netherlands,1992,18,18,x,x,x,x,x,x,x,x,39.9,102.2,3682,x
Netherlands,1993,18,18,x,x,75.6,78.5,x,x,x,x,40.6,x,3347,x
Netherlands,1994,18,18,x,x,x,x,x,x,x,x,40.9,102.2,3139,x
Netherlands,1995,18,18,x,x,x,x,1.1,0.1,28.2,30.8,41.3,102.2,2635,x
Netherlands,1996,18,18,x,x,x,x,x,x,x,x,41.6,102.2,2511,x
Netherlands,1997,18,18,x,x,x,x,x,x,x,x,42.1,102.3,x,x
Netherlands,1998,18,18,x,x,70,71,x,x,x,x,42.2,102.2,2832,x
Netherlands,1999,18,18,x,x,x,x,x,x,x,x,42.8,102.2,x,x
Netherlands,2000,18,18,x,x,x,x,x,x,x,x,43.1,102.1,2503,x
Netherlands,2001,18,18,x,x,x,x,x,x,x,x,43.4,102.1,2686,x
Netherlands,2002,18,18,x,x,x,x,x,x,x,x,43.7,102,2649,x
Netherlands,2003,18,18,x,x,65,67,x,x,x,x,44.1,102,2484,x
Netherlands,2004,18,18,x,x,x,x,x,x,x,x,44.4,102.1,2182,x
Netherlands,2005,18,18,x,x,x,x,0.5,0.1,30.5,33,44.6,102.2,2023,x
Netherlands,2006,18,18,x,x,x,x,x,x,x,x,44.8,x,x,x
Netherlands,2008,18,18,x,x,67,69,x,x,x,x,x,x,x,x
Netherlands,2011,18,18,x,x,x,x,0.2,0,31.5,33.9,x,x,x,x
New Zealand,1976,20,20,x,x,61.5,70.1,10.3,2,21.5,24,x,x,x,x
New Zealand,1985,20,20,x,x,x,x,x,x,x,x,41.3,101.9,4535,x
New Zealand,1986,20,20,x,x,x,x,5.6,1.9,24.2,26.3,41.5,101.9,4502,x
New Zealand,1987,20,20,x,x,x,x,x,x,x,x,41.9,102.2,4801,x
New Zealand,1988,20,20,x,x,x,x,x,x,x,x,42.4,102.5,4802,x
New Zealand,1989,20,20,x,x,x,x,x,x,x,x,42.5,102.9,4989,x
New Zealand,1990,20,20,x,x,x,x,x,x,x,x,43.1,102.7,5037,x
New Zealand,1991,20,20,x,x,x,x,x,x,x,x,43.4,103.5,4907,x
New Zealand,1992,20,20,x,x,x,x,x,x,x,x,43.5,103.3,4626,x
New Zealand,1993,20,20,x,x,x,x,x,x,x,x,43.4,103.3,4386,x
New Zealand,1994,20,20,x,x,x,x,x,x,x,x,43.8,103.2,4203,x
New Zealand,1995,20,20,x,x,72.3,75,x,x,x,x,44.1,102.9,4444,x
New Zealand,1996,20,20,x,x,x,x,6.9,3,25.4,27.2,44.6,102.9,4406,x
New Zealand,1997,20,20,x,x,x,x,x,x,x,x,44.7,102.9,4401,x
New Zealand,1998,20,20,x,x,x,x,x,x,x,x,44.9,103.2,3924,x
New Zealand,1999,20,20,x,x,x,x,x,x,x,x,45.2,103.5,3884,x
New Zealand,2000,20,20,x,x,x,x,x,x,x,x,45.2,103.7,3818,x
New Zealand,2001,20,20,x,x,x,x,7.6,3.8,25.9,27.6,45.4,103.9,3773,x
New Zealand,2002,20,20,x,x,x,x,x,x,x,x,45.6,103.7,3622,x
