Canada,1984,18.0,18.0,99.0,99.0,69.7,73.1,5.073333333,1.353333333,23.99333333,26.22,41.9952381,99.0,0.00185788736777,5
Canada,1985,18.0,18.0,99.0,99.0,70.02727273,73.24545455,4.886666667,1.326666667,24.14666667,26.36,42.2,101.4,0.0017148236379,5
Canada,1986,18.0,18.0,99.0,99.0,70.35454545,73.39090909,4.7,1.3,24.3,26.5,42.6,101.5,0.00164280297285,5
Canada,1987,18.0,18.0,99.0,99.0,70.68181818,73.53636364,4.59,1.28,24.47,26.7,42.9,101.6,0.001586717523,5
Canada,1988,18.0,18.0,99.0,99.0,71.00909091,73.68181818,4.48,1.26,24.64,26.9,43.5,101.6,0.00157062813329,5
Canada,1989,18.0,18.0,99.0,99.0,71.33636364,73.82727273,4.37,1.24,24.81,27.1,43.7,101.7,0.00164973106556,5
Canada,1990,18.0,18.0,99.0,99.0,71.66363636,73.97272727,4.26,1.22,24.98,27.3,44.1,101.7,0.00167907076791,5
Canada,1992,18.0,18.0,99.0,99.0,72.31818182,74.26363636,4.04,1.18,25.32,27.7,44.6,101.8,0.0016949531665,5
Canada,1993,18.0,18.0,99.0,99.0,72.64545455,74.40909091,3.93,1.16,25.49,27.9,44.7,101.9,0.00163659597983,4
Canada,1994,18.0,18.0,99.0,99.0,72.97272727,74.55454545,3.82,1.14,25.66,28.1,44.7,102.0,0.00163797814208,4
Canada,1995,18.0,18.0,99.0,99.0,73.3,74.7,3.71,1.12,25.83,28.3,44.9,102.0,0.00159877002095,4
Canada,1996,18.0,18.0,99.0,99.0,74.2,76.46666667,3.6,1.1,26.0,28.5,45.1,102.1,0.00146028772165,4
Canada,1997,18.0,18.0,99.0,99.0,75.1,78.23333333,3.5,1.1,26.06,28.54,45.2,102.1,0.00132051706994,4
Canada,1999,18.0,18.0,99.0,99.0,75.0,78.5,3.3,1.1,26.18,28.62,45.5,102.0,0.00123596822503,4
Canada,2000,18.0,18.0,99.0,99.0,74.0,77.0,3.2,1.1,26.24,28.66,45.7,101.9,0.00112937153181,4
